,mean(bx),max(bx),std(bx),min(bx),cv(bx),minmax(bx),mean(by),max(by),std(by),min(by),cv(by),minmax(by),mean(bz),max(bz),std(bz),min(bz),cv(bz),minmax(bz),mean(bt),max(bt),std(bt),min(bt),cv(bt),minmax(bt),mean(vt),max(vt),std(vt),min(vt),cv(vt),minmax(vt),mean(np),max(np),std(np),min(np),cv(np),minmax(np),mean(tp),max(tp),std(tp),min(tp),cv(tp),minmax(tp),Target
111,0.7765502209695622,8.040157094889333,2.9432151054926847,-5.123029943372137,3.7901155984708006,-0.6371803290545844,-0.14729707916137613,15.07647428114274,8.713467043110073,-13.758145145824411,59.15573542068509,-0.9125571993335828,1.6296479736578122,12.888387638959811,6.542897178132111,-14.818181828347145,4.014914437899313,-1.1497312343053552,11.178001070082079,15.869453530341188,2.3935951668323403,2.4560921705017504,0.21413445497324188,0.15476854107205953,23.60761064958956,51.907099023452226,6.722821482127881,11.483691818945646,0.28477348181971834,0.22123547713111807,384.27830248556586,400.0814880088631,7.209419294453404,364.3057353679636,0.018760932500799216,0.9105788352794095,72720.72358910106,183227.32739686922,36219.01372691386,19238.720395661087,0.49805628903756044,0.10499918690616569,-15.091175485431911
112,2.494285232362343,4.240028188426586,1.001310283532487,-0.6222510635030214,0.40144177199178777,-0.14675635063028433,-4.27849546439198,-1.4973229376465258,1.6292214314678248,-8.100572744286277,0.380793072010269,5.410037167412034,5.041158881603187,7.345711599027463,1.9500600968934274,-0.6662448401893625,0.3868277399488092,-0.0906984750500646,7.525693274523526,8.48579646569424,0.8740280342870481,4.884668284540927,0.1161392050411974,0.575628734944128,14.51154529692401,25.772895259853943,4.631194785587491,8.373801274193001,0.3191386369147852,0.32490727913044165,345.381942415902,356.01638599367294,3.4212931376146014,334.43437499415325,0.009905825167590114,0.9393791638570724,17667.824754788107,29887.387479203313,4525.394839460821,9881.663707674546,0.25613763450050103,0.33062989244377927,-9.780534698339405
113,-4.629280212798792,3.621274055788155,3.775608915795708,-11.360704489254944,0.8155930819130588,-3.1372120182664096,4.209439974236638,14.17087702566218,5.611220315976705,-7.973907324945389,1.3330087494582397,-0.5626968119549243,-1.2329650548382325,15.202281625362422,7.308234701616272,-14.695550449533268,5.9273656402006685,-0.9666674260932149,11.67891610859309,15.265548245671322,1.8504194426083256,4.09599526977266,0.15844102529744414,0.2683162899789147,9.266784782647017,11.271946990924159,1.0636847039250663,6.38604399272621,0.11478465604563542,0.5665431178720114,711.8328898898644,776.6245858154491,28.115412843554957,662.7891334992624,0.03949720958792029,0.8534228063400022,610766.5371891218,867006.0798139543,109137.93965013513,364349.5707294375,0.17869010989438167,0.4202387724981365,-15.084879461191823
114,4.1758307270182105,22.452125385454046,6.995372940569276,-17.258092740954233,1.675205102378368,-0.7686618725252244,-0.7694425256706043,16.15760203984937,7.24156764613987,-14.636480207488468,9.411447125083857,-0.9058572040201652,-2.6212937884019945,15.45452578239436,8.38336231502934,-23.985729355014836,3.1981773092820873,-1.5520197573670709,12.448177243457245,29.23036967233271,6.449804396873639,2.89740232794826,0.5181324358362308,0.09912301351052448,20.274381867119097,50.51809915794925,11.332959466122821,1.0164475722179762,0.5589792843205033,0.020120463540007,493.7012275994238,599.265926837874,25.799418425444586,449.9083847594647,0.05225714862183319,0.7507658363516192,307821.37831668736,1606823.2937754358,227345.08711361373,66421.50488553128,0.7385617215959593,0.041337155829665316,-7.007804073944062
115,1.5362813771416108,18.405297966843342,5.9288332499265755,-13.106309939661848,3.8592105184257983,-0.7120944177743017,-1.6101186018209899,14.738024813826923,7.248776587840505,-20.59925296198784,4.5020140625928935,-1.3976942787246516,3.2077461646307963,27.4477115709175,8.416387525537202,-10.080166475157357,2.623769803963247,-0.3672497960025891,11.628871071810396,30.436523909038904,6.208304127495271,0.7114142604699458,0.533869890650422,0.023373702680241786,11.967617981868747,25.95517291859315,4.306300675120709,5.586803914092471,0.35982938974529993,0.2152481870036138,683.3308025990453,808.5866280609612,40.55360718000863,575.4686344149684,0.059346962006927226,0.711696946800835,564424.7065640538,2161254.977708845,292176.89764914085,88614.02771457082,0.5176543376844244,0.04100119080281352,-18.544274104502527
116,0.4318212977528384,8.41464624695831,3.649122199610835,-6.510372039512393,8.450537800244128,-0.7736952746962755,0.9021813240621323,8.845297203101879,3.9815116732912714,-8.455488798354862,4.413205601911871,-0.9559304344674457,-0.9454862205856014,8.878009641311516,4.181848618829395,-9.803086908822019,4.422960935632995,-1.1041987230117318,6.753258334708276,11.585943002190197,1.715876666821503,0.462591072114454,0.2540813014664017,0.03992692455219279,13.72895817934344,19.895324916481993,2.0924520078726867,8.313909912359845,0.15241156543261858,0.4178825903703793,466.02596584141355,525.8049050629556,18.728001836155112,431.43339382986125,0.040186605916564234,0.8205199108559189,107676.09019129537,380522.0181150488,45829.863688872574,41847.388445123805,0.425627115615473,0.10997363214990484,-12.403003350625717
117,-2.4920655240067866,2.8288610894958928,2.2392471814478827,-6.9924820981605915,0.8985506841118615,-2.4718365013132058,0.7261692235633654,7.94772147972579,3.984270447632999,-7.7805567837878185,5.486696927311093,-0.9789669660210917,-1.1193054871466537,6.443533242825752,3.5370120276317154,-6.913375547336614,3.160005975355581,-1.0729168744545525,6.37080903722699,8.298672565029879,0.8957914517636014,0.4004363245261351,0.1406087431798946,0.04825305750868523,10.197446250797011,15.406496964637022,2.3167320346456113,4.16263443650139,0.22718747200697825,0.2701869507426643,394.32746830476566,418.0274095592522,10.330867786240793,371.6598949988971,0.02619870188260973,0.8890802050295152,74354.51025863607,207698.53944388346,26610.211238550357,26667.071430490927,0.35788294679083915,0.12839315818923178,-8.69099933228584
118,3.039967195106056,15.033694809460274,4.611596879040614,-12.529496843298135,1.516989027534466,-0.8334276438426621,3.2407334539501838,26.310538953041764,6.528270294472209,-8.680214299978122,2.0144422203297196,-0.3299139677628915,1.0266726172774037,15.578139232251889,4.889494035192341,-15.321732272081574,4.762466586630716,-0.9835405913153307,9.274286871615955,30.495405137495712,4.751600181576614,1.1091565489145343,0.512341298835486,0.03637126786522891,6.18114648135404,14.965910015235767,2.123519969587565,3.1613141084746514,0.3435479123481939,0.21123433892468513,610.5241099586431,739.5509096904962,33.41640521785341,559.3202725566899,0.054733964920921856,0.7562971868843578,480610.01965549355,1321666.75105375,182053.91775122637,45925.66707257033,0.37879759119821216,0.03474829569250669,-9.565757340095173
119,2.7702352336886413,14.069923447502589,6.039713821367509,-12.282485470700964,2.1802169533904423,-0.8729603623309766,-4.0584081358297945,27.415827350786873,16.67290768863853,-25.740214318178857,4.108238287184869,-0.9388815441836402,3.9147993442462106,30.048945780905697,15.439949347815388,-27.73465718318912,3.9439950787026428,-0.9229827024684784,23.728038653948047,30.85253991570224,5.41357045676712,4.408295980104677,0.22815077704984985,0.1428827575346916,40.42159478248519,93.84845614867633,16.469028465054393,14.844061058270118,0.4074314374204374,0.15817054075725978,418.2153167139052,496.05036634992894,22.779753492890386,391.29639086857003,0.0544689603237886,0.7888239126761126,165248.70922831004,517599.7783951056,89439.68301438785,40454.32810549834,0.5412428540716567,0.07815754525810066,-11.111650231868115
121,-1.0365729110527433,10.61075738581755,6.119161257084447,-15.428424765727861,5.903261788762961,-1.454036145087028,0.33703611062646394,13.81632113894517,6.0465432514516015,-11.46804984981123,17.940342476100334,-0.8300364282562397,1.4174308542556584,16.220341473023055,5.926372510538825,-12.966266488580764,4.1810663939942,-0.7993830777327147,9.553116498338676,17.792547656422844,4.589320543512772,1.8273359277640973,0.4804003535716196,0.10270232026634231,9.913784372958125,32.427030411784315,4.6934756517680105,3.5426037063846985,0.4734292652733527,0.10924847762492862,448.14989344935384,539.204600362279,28.71313776567254,395.89706842241867,0.06407038846907025,0.7342242038670008,238965.81168150442,815039.4882812939,155150.37455561224,36331.55882417241,0.6492576216818744,0.04457643997198984,-7.811806430463801
122,-1.500722970358227,3.430187356259396,1.9479203257595608,-4.543119460847779,1.2979879459661943,-1.3244522788405444,3.772315714797545,9.837619466809285,1.7775780485026191,-2.1367878624265364,0.47121666978449583,-0.21720578536664809,0.8456090649933735,8.010094171955695,3.068193037123941,-3.990689348031826,3.6283823863075364,-0.4982075444260956,5.636521741108302,10.286430782832303,1.3398501654152195,3.4070030486051452,0.2377086839998184,0.3312133353671436,10.783244679276153,20.467936539515154,2.6219826840169485,5.678834690436002,0.24315340716102105,0.2774502783645294,329.5805506079812,357.1679891261215,11.625558212929908,308.3268714434241,0.035273799353402684,0.8632544932086542,44750.75665688524,86418.28099683515,11743.51516704097,16998.65852476787,0.26242048278828695,0.19670211358856354,-7.742049098535202
123,-0.11988229074845828,0.5171684056574443,0.48852281913780704,-1.0669371039104392,4.0750207231428766,-2.063036125639013,-6.899362409071996,-5.958322407066536,0.273938211130409,-7.373542404508838,0.03970485892583447,1.2375198756891468,-2.9835129668226874,-2.081186148475584,0.5846462923447318,-4.453000668016176,0.19595902509763677,2.1396455436136197,7.557254274033787,7.903514803554176,0.24563967846447865,6.649580786595236,0.032503826066628445,0.8413447626624232,3.189158767311705,3.924373135259669,0.5243388029707304,2.4360355803954516,0.1644128879205098,0.620745147424485,347.5157272532731,358.3318588670618,6.151362423198054,337.6009112335119,0.017700961253805002,0.9421459545933344,28709.847910281384,47196.380889447995,9232.425831053913,18566.318436509322,0.3215769675933274,0.39338436733101956,-5.073741232948508
124,2.622040591640413,7.247162619589568,2.2283165045654063,-0.9742830876202913,0.8498405828154312,-0.1344364875967787,2.0729105763130695,5.412538171875923,2.9035290407024705,-3.137238940009325,1.4007015420157485,-0.5796243537478821,2.2469829578992506,7.215458818199841,4.288732397515563,-4.780347929276008,1.9086626280090637,-0.6625147547399681,6.886149646390788,8.731657963365349,0.7687857272498424,5.397039042249675,0.11164232070570573,0.618100143740577,5.194530034932121,7.616593246372278,1.4362926060879921,2.1941390255472673,0.2765009724516418,0.28807354608207786,379.0985896364088,394.5437993283104,7.970563278201057,349.51329164348294,0.021025040704703166,0.8858668980187004,120919.42100548079,195575.69615178698,29404.73216173451,62029.67497500553,0.24317625669413115,0.3171645362666335,-5.176852511571909
125,-4.634515975313485,7.38833971033538,3.564606685091773,-13.178987303363648,0.7691432512217543,-1.7837549192449642,2.237250440623053,21.558802127447986,11.499805829392088,-16.756343095420068,5.140151330661712,-0.7772390597753305,-6.441676111489853,18.999608743440742,8.81222556852995,-19.137268721529797,1.3680019634659695,-1.0072454112054585,16.78504486730836,22.019372125274113,2.974686906392397,5.471593648456396,0.1772224578431774,0.24848999405282912,26.77725015099525,35.59951319035108,3.2619446270138455,16.666597863467835,0.12181775980057483,0.46816926328040803,503.155066465915,535.3614083706269,10.601493402727169,474.91693074292857,0.02107003210201271,0.8870959380287399,335018.409072619,762057.54698758,171114.6159342129,27861.272194317167,0.5107618306942706,0.03656058824488126,-21.484541162810164
126,-2.1907579673122806,5.606337966683356,3.4550354479924814,-8.577848535093155,1.5770959181909414,-1.5300270133674636,-5.797589625487677,5.433172180464329,3.152302353517513,-10.23238129469157,0.5437263685686188,-1.8833162202154052,2.4340960954295046,10.498975601346604,4.287772894812653,-6.331519976915692,1.7615462688033525,-0.6030607382403677,9.062742311243445,12.563055360858678,1.5691615630821125,3.782596925393981,0.1731442326386545,0.30108893232923256,10.458272585147395,14.083744431649277,2.1064972050007467,5.655358946385849,0.20141922940432314,0.4015522273804551,456.6014468234676,484.8574477592592,14.447033766633762,425.19406788641675,0.031640359151597935,0.8769465537786966,117434.02714844032,271363.9210206093,45585.517339024074,37131.628739953616,0.3881798014250379,0.1368333292071409,-10.044512868911351
127,-1.0030539848662765,8.958264045134655,6.014022478333403,-12.169068362681985,5.995711665643968,-1.3584181378635694,2.6118054416188667,10.162364462614905,4.598812884309117,-8.037058260159814,1.7607792720803317,-0.7908649891200396,-1.9141000618334172,9.418467982922124,4.514665670274926,-11.539606222022938,2.358636186423066,-1.225210537737871,9.211211734192705,14.205979079908504,2.0844075477586683,2.8678118836492748,0.22629026537531344,0.2018735820683572,13.553289304377346,59.42267057794827,7.593750337485967,4.472102692684293,0.5602883674174498,0.0752592007257225,495.63685871218667,564.4394364052187,35.01510273304158,431.8163004855567,0.07064668843237633,0.7650356665999326,115454.901269236,295703.22742878797,51299.107613400425,21210.46426904846,0.4443216099918795,0.07172888998702735,-4.302886578450898
128,-1.3983346994274248,5.6640906826532476,3.305934449270273,-9.085173915212016,2.364193959160101,-1.6039951378314126,5.763289448254222,21.5809109422558,9.553093452601848,-14.33536027712559,1.6575765521364902,-0.664261129452914,-3.6837923189844073,13.9297421984197,8.511656131822294,-21.16908064523449,2.3105689449314264,-1.5197036918340154,13.606484332996477,22.328518681273955,6.184160601465285,0.8517072560451738,0.45450099012485934,0.03814436901089489,33.32308751403701,93.21710305986504,23.53073000147536,10.728402870099599,0.7061389492064106,0.11509049860957062,418.18388291393063,457.9625287575956,19.01369454838516,385.94528259713695,0.04546730595138336,0.8427442385825018,379185.1438451579,877945.7281003381,227899.96721002282,42942.930537716595,0.6010255699866947,0.048912967126834475,-20.84730092742403
129,-3.7219833496662096,1.1542891264682975,1.8666454982043008,-6.547562114729037,0.5015190351057597,-5.672376153071962,3.9039804624623837,6.2864938902785905,1.2656668380258487,-0.1796000271044903,0.324199070716544,-0.028569188205562895,0.2950779710153759,5.649496330076628,2.8200417447083512,-5.982906522537609,9.55693756129767,-1.0590159145136497,6.450409704529162,7.404392151616889,0.7825743171849648,4.58268330238955,0.1213216451406923,0.6189141807391758,9.726587915394424,12.957955124108441,1.1342835940860754,7.898306446566044,0.11661680374993855,0.6095334002099717,322.6951918577547,341.44175231825466,8.212383644519882,308.9812530924422,0.025449352366365384,0.9049310782720084,33489.230563740944,60784.00634454109,7241.005874228634,22075.662967142478,0.21621893821796337,0.36318209829755743,-9.74392775480742
130,2.6540101681894557,5.46107360055077,1.0388922188735743,0.6687495779666128,0.39144244107485776,0.12245752884545759,-2.812824480031091,3.196725671807541,2.6294731557112896,-7.728983730865242,0.9348159383489955,-2.4177813564136716,2.42499393431895,7.388888018693101,3.853389377150213,-4.725009433467213,1.5890305219391907,-0.6394750362318987,6.466638158227935,8.581519931508558,1.364175154196036,3.598457933615454,0.2109558507553581,0.419326408647387,6.045789340830016,7.681230573514171,0.8962003464431192,3.8649925630481548,0.14823545709584407,0.5031736160056339,540.4669469924031,562.3591631714743,9.969754926010834,523.4165780163016,0.018446558076290594,0.9307513992738156,244540.31467801557,478374.7348133909,113350.56057497427,57323.962970910725,0.4635250458568442,0.11983066579231492,-8.232943787505794
131,-6.27119190187634,12.0824060278864,7.164883261155925,-17.109438161562924,1.1425074169731901,-1.4160621752053397,10.193343304225353,25.102842661413227,10.558282097128297,-20.861776361436664,1.0358016778216101,-0.8310523490434927,4.307943450157156,22.531020899390285,9.29845939282862,-17.372201806608782,2.1584450911233315,-0.771034827235853,19.75046179818472,27.86769795390355,4.580824290972979,7.356744337680901,0.2319350472804644,0.26398823289422113,34.36656511828109,67.07037030376425,8.42718000959163,16.589024966829328,0.24521449788733302,0.24733760812258834,479.7083253899393,551.5954260016276,29.37735893114945,434.3169187378804,0.06124004395226943,0.7873831041097119,216024.15476480688,466679.24753453117,117739.11710084618,46418.44364262483,0.5450275559649008,0.09946541203161208,-6.6498589315713295
